labels	salinity_surface_whole_yr_max	salinity_surface_whole_yr_mean	salinity_surface_whole_yr_min	salinity_water_column_whole_yr_max	salinity_water_column_whole_yr_mean	salinity_water_column_whole_yr_min	salinity_surface_repro_max	salinity_surface_repro_mean	salinity_surface_repro_min	salinity_water_column_repro_max	salinity_water_column_repro_mean	salinity_water_column_repro_min	sst_whole_yr_max	sst_whole_yr_mean	sst_whole_yr_min	sst_repro_max	sst_repro_mean	sst_repro_min	chlo_surface_max	chlo_surface_mean	chlo_surface_min	chlo_benthic_max	chlo_benthic_mean	chlo_benthic_min	LAT	LON
mul_spaS_121	38.0873870849609	36.9514880783256	36.197624206543	38.4784049987793	37.5270289462936	36.1936683654785	37.9151992797852	37.0225917421538	36.3785858154297	37.9240608215332	37.0271538570009	36.3761672973633	28.4071941375732	19.3870531882363	13.7334184646606	27.2416400909424	19.2708765753384	14.1304121017456	0.708623	0.136279	0.03936	0.324626	0.216711	0.100458	37.554433	-0.916833
mul_spaS_124	38.073902130127	36.9705917533787	36.2824401855469	38.2960777282715	37.2110309533373	36.2814712524414	38.0129776000977	37.0425266923576	36.3878402709961	38.024585723877	37.0498138076958	36.3856086730957	28.5271244049072	19.3673214473944	13.4917612075806	27.1010780334473	19.219055149473	14.0511951446533	0.657279	0.128928	0.039284	0.045859	0.031604	0.023889	37.582	-0.702667
mul_spaS_125	38.0880966186523	36.9859985154251	36.2724800109863	38.115364074707	37.0350340935593	36.2713890075684	38.0024147033691	37.0610311837032	36.3829765319824	38.0226783752441	37.0702597344059	36.3825798034668	28.5239067077637	19.3714005015362	13.5060663223267	27.1615715026855	19.256597729387	14.0744867324829	0.653073	0.1255	0.03988	0.544254	0.358789	0.117442	37.591117	-0.725217
mul_spaS_130	38.0998497009277	36.99456475795	36.2632598876953	38.10009765625	37.0048494338989	36.2620429992676	37.9941177368164	37.0716146797969	36.3899726867676	38.025318145752	37.0837891940413	36.3896675109863	28.5387535095215	19.3782943144612	13.5010938644409	27.2562522888184	19.3006081942854	14.0886859893799	0.682688	0.133495	0.039465	0.39169	0.274442	0.126448	37.582633	-0.793517
mul_spaS_133	38.1182746887207	37.0269681448224	36.3279685974121	38.1182746887207	37.0463934492791	36.3255081176758	38.0730514526367	37.1063185330095	36.3987503051758	38.0825157165527	37.1158849255792	36.3961715698242	28.4511451721191	19.3804674861075	13.2715606689453	27.2003288269043	19.2593765061477	13.8951549530029	0.653073	0.1255	0.03988	0.544254	0.358789	0.117442	37.66065	-0.693367
mul_spaS_134	38.0998497009277	36.99456475795	36.2632598876953	38.10009765625	37.0048494338989	36.2620429992676	37.9941177368164	37.0716146797969	36.3899726867676	38.025318145752	37.0837891940413	36.3896675109863	28.5387535095215	19.3782943144612	13.5010938644409	27.2562522888184	19.3006081942854	14.0886859893799	0.678043	0.132139	0.039917	0.619263	0.125475	0.03619	37.585317	-0.782467
mul_spaS_138	38.1182746887207	37.0269681448224	36.3279685974121	38.1182746887207	37.0463934492791	36.3255081176758	38.0730514526367	37.1063185330095	36.3987503051758	38.0825157165527	37.1158849255792	36.3961715698242	28.4511451721191	19.3804674861075	13.2715606689453	27.2003288269043	19.2593765061477	13.8951549530029	0.653073	0.1255	0.03988	0.544254	0.358789	0.117442	37.657483	-0.691883
mul_spaS_142	38.073902130127	36.9705917533787	36.2824401855469	38.2960777282715	37.2110309533373	36.2814712524414	38.0129776000977	37.0425266923576	36.3878402709961	38.024585723877	37.0498138076958	36.3856086730957	28.5271244049072	19.3673214473944	13.4917612075806	27.1010780334473	19.219055149473	14.0511951446533	0.653073	0.1255	0.03988	0.544254	0.358789	0.117442	37.584333	-0.698
mul_spaS_145	38.0880966186523	36.9859985154251	36.2724800109863	38.115364074707	37.0350340935593	36.2713890075684	38.0024147033691	37.0610311837032	36.3829765319824	38.0226783752441	37.0702597344059	36.3825798034668	28.5239067077637	19.3714005015362	13.5060663223267	27.1615715026855	19.256597729387	14.0744867324829	0.682688	0.133495	0.039465	0.39169	0.274442	0.126448	37.561683	-0.75345
mul_spaS_146	38.073902130127	36.9705917533787	36.2824401855469	38.2960777282715	37.2110309533373	36.2814712524414	38.0129776000977	37.0425266923576	36.3878402709961	38.024585723877	37.0498138076958	36.3856086730957	28.5271244049072	19.3673214473944	13.4917612075806	27.1010780334473	19.219055149473	14.0511951446533	0.657279	0.128928	0.039284	0.045859	0.031604	0.023889	37.582444	-0.701889
mul_spaS_152	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269	36.891833	-1.935233
mul_spaS_153	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269	36.891833	-1.935233
mul_spaS_154	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269	36.891833	-1.935233
mul_spaS_155	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269	36.891833	-1.935233
mul_spaS_156	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269	36.891833	-1.935233
mul_spaS_157	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269	36.891833	-1.935233
mul_spaS_158	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269	36.891833	-1.935233
mul_spaS_159	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269	36.891833	-1.935233
mul_spaS_160	38.0185699462891	36.8496973322726	36.1683731079102	38.3521194458008	37.0519076220026	36.1680679321289	38.0128211975098	36.9243209312702	36.2748756408691	38.0221481323242	36.9271974234745	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	27.0928173065186	18.9891017190341	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269	36.891833	-1.935233
mul_spaS_169	38.1182746887207	37.0269681448224	36.3279685974121	38.1182746887207	37.0463934492791	36.3255081176758	38.0730514526367	37.1063185330095	36.3987503051758	38.0825157165527	37.1158849255792	36.3961715698242	28.4511451721191	19.3804674861075	13.2715606689453	27.2003288269043	19.2593765061477	13.8951549530029	0.65875	0.125344	0.042551	0.564201	0.1366	0.035554	37.66775	-0.689667
mul_spaS_177	38.1182746887207	37.0269681448224	36.3279685974121	38.1182746887207	37.0463934492791	36.3255081176758	38.0730514526367	37.1063185330095	36.3987503051758	38.0825157165527	37.1158849255792	36.3961715698242	28.4511451721191	19.3804674861075	13.2715606689453	27.2003288269043	19.2593765061477	13.8951549530029	0.65875	0.125344	0.042551	0.564201	0.1366	0.035554	37.67115	-0.69725
mul_spaS_179	38.0693778991699	36.9562047980298	36.2149314880371	38.4739151000977	37.5352574555727	36.2138748168945	37.9533042907715	37.0257094810749	36.3732795715332	37.9931182861328	37.0394024728358	36.3722076416016	28.4797420501709	19.349314360783	13.6374769210815	27.1315402984619	19.2053492578967	14.0924940109253	0.682688	0.133495	0.039465	0.39169	0.274442	0.126448	37.505967	-0.7865
ser_bal_001	38.3238105773926	37.5328351601787	36.7654991149902	38.3238105773926	37.5281373495343	36.6781883239746	38.2887916564941	37.6016787561877	36.8314018249512	38.2887916564941	37.5969707883638	36.8026390075684	28.7503108978271	19.1405181802552	12.9629230499268	27.241756439209	18.794608333193	13.2852668762207	0.255566	0.071538	0.029626	0.355448	0.084753	0.027807	40.0763333333	4.00476667
ser_bal_002	38.3238105773926	37.5328351601787	36.7654991149902	38.3238105773926	37.5281373495343	36.6781883239746	38.2887916564941	37.6016787561877	36.8314018249512	38.2887916564941	37.5969707883638	36.8026390075684	28.7503108978271	19.1405181802552	12.9629230499268	27.241756439209	18.794608333193	13.2852668762207	0.255566	0.071538	0.029626	0.355448	0.084753	0.027807	40.0763333333	4.00476667
ser_bal_003	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.300993	0.084878	0.041761	0.466922	0.326794	0.138993	39.8867166667	0.66443333
ser_bal_005	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8730333333	0.67383333
ser_bal_006	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8730333333	0.67383333
ser_bal_007	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8730333333	0.67383333
ser_bal_008	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8751333333	0.67298333
ser_bal_009	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8751333333	0.67298333
ser_bal_010	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8751333333	0.67298333
ser_bal_011	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8751333333	0.67298333
ser_bal_012	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8751333333	0.67298333
ser_bal_013	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8730666667	0.66930000
ser_bal_014	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8730666667	0.66930000
ser_bal_015	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8979000000	0.68706667
ser_bal_016	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8491833333	0.67026667
ser_bal_017	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8491833333	0.67026667
ser_bal_018	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8494333333	0.67843333
ser_bal_019	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8494333333	0.67843333
ser_bal_020	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8494333333	0.67843333
ser_bal_021	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8494333333	0.67843333
ser_bal_022	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8494333333	0.67843333
ser_bal_023	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8494333333	0.67843333
ser_bal_024	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8494333333	0.67843333
ser_bal_025	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8494333333	0.67843333
ser_bal_026	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8494333333	0.67843333
ser_bal_027	38.5719718933105	37.6021824869616	36.655200958252	38.6558570861816	37.6885393664879	36.6097946166992	38.4348487854004	37.6623513320397	36.7602424621582	38.4348487854004	37.6603645149319	36.7596778869629	28.6961879730225	19.0645269662484	12.4015254974365	27.0907325744629	18.9298890804422	13.0297651290894	0.298573	0.08363	0.040954	0.470461	0.327546	0.134808	39.8494333333	0.67843333
